   ID      true         1         2
 8269    1.0000    0.7871    1.0656
 8270    1.0000    0.5412    0.7963
 8271    1.0000    0.9263    0.9045
 8272    1.0000    1.1495    0.9882
 8273    1.0000    0.7982    1.1490
 8274    1.0000    1.3475    1.0831
 8275    1.0000    0.9703    0.9069
 8276    1.0000    1.1252    0.8124
 8277    1.0000    0.7885    0.7505
 8278    1.0000    0.9774    1.1754
 8279    1.0000    0.5882    0.5717
 8280    1.0000    1.3470    1.1003
 8281    1.0000    0.7577    0.8420
 8282    1.0000    1.1425    0.6978
 8283    1.0000    0.6242    1.0477
 8284    1.0000    1.3248    1.3465
 8285    1.0000    0.8531    0.9317
 8286    1.0000    0.3751    0.6389
 8287    1.0000    1.6560    1.3386
 8288    1.0000    1.0112    0.9846
 8289    1.0000    0.5856    0.6273
 8290    1.0000    1.9285    1.2899
 8291    1.0000    1.6800    1.4543
 8292    1.0000    0.9485    1.1729
 8293    1.0000    0.1302    0.4691
 8294    1.0000    0.8691    0.7058
 8295    1.0000    0.9064    0.8587
 8296    1.0000    0.9478    1.0099
 8297    1.0000    1.0058    1.0162
 8298    1.0000    0.6942    0.6520
 8299    1.0000    1.0284    0.9185
 8300    1.0000    1.0359    0.7472
 8301    1.0000    0.9716    0.9517
 8302    1.0000    1.0134    0.6870
 8303    1.0000    0.8875    1.0147
 8304    1.0000    0.9242    0.7662
 8305    1.0000    1.1634    0.8699
 8306    1.0000    0.5680    0.9086
 8307    1.0000    0.8185    0.7049
 8308    1.0000    0.9301    0.8701
 8309    1.0000    0.7339    0.9778
 8310    1.0000    0.9340    1.3460
 8311    1.0000    1.6053    1.0507
 8312    1.0000    0.4735    0.9721
 8313    1.0000    1.3426    1.1438
 8314    1.0000    1.9285    1.4564
 8315    1.0000    0.5303    0.5914
 8316    1.0000    1.2582    0.8878
 8317    1.0000    1.3715    1.0153
 8318    1.0000    0.3134    0.5712
 8319    1.0000    0.5869    0.8125
 8320    1.0000    0.6373    1.1529
 8321    1.0000    1.2857    0.7723
 8322    1.0000    0.5383    0.6643
 8323    1.0000    1.6053    1.3538
 8324    1.0000    0.6469    0.7796
 8325    1.0000    1.0092    1.0726
 8326    1.0000    0.9864    1.0123
 8327    1.0000    0.8494    0.8094
 8328    1.0000    1.3835    0.8233
 8329    1.0000    1.2115    1.2004
 8330    1.0000    0.7069    0.8321
 8331    1.0000    1.2658    1.1489
 8332    1.0000    1.3237    1.0328
 8333    1.0000    0.9017    0.9797
 8334    1.0000    0.5765    0.7566
 8335    1.0000    1.0845    1.2159
 8336    1.0000    1.0141    1.3471
 8337    1.0000    1.1126    0.9178
 8338    1.0000    1.0291    0.9813
 8339    1.0000    0.8956    1.0551
 8340    1.0000    0.6434    0.7531
 8341    1.0000    0.7943    1.0462
 8342    1.0000    1.3236    0.9584
 8343    1.0000    0.8021    1.0605
 8344    1.0000    1.2731    0.9714
 8345    1.0000    0.5877    0.6785
 8346    1.0000    1.3321    0.8488
 8347    1.0000    1.1364    1.0623
 8348    1.0000    1.3668    1.3025
 8349    1.0000    1.2094    1.0347
 8350    1.0000    1.3956    0.9609
 8351    1.0000    0.8461    1.0803
 8352    1.0000    0.7330    0.6826
 8353    1.0000    1.2799    1.0248
 8354    1.0000    0.2460    0.5215
 8355    1.0000    0.3831    0.8156
 8356    1.0000    0.9849    0.8309
 8357    1.0000    0.6991    1.0116
 8358    1.0000    0.6350    1.0213
 8359    1.0000    0.4412    0.4737
 8360    1.0000    0.5052    0.6685
 8361    1.0000    0.3306    0.6235
 8362    1.0000    1.5885    1.5017
 8363    1.0000    0.8910    1.0456
 8364    1.0000    0.4141    0.8325
 8365    1.0000    0.7606    1.0388
 8366    1.0000    1.2856    0.9873
 8367    1.0000    0.9286    0.8710
 8368    1.0000    1.4187    0.9082
 8369    1.0000    1.3868    1.1840
 8370    1.0000    1.0939    0.9948
 8371    1.0000    0.7383    0.6175
 8372    1.0000    0.8986    0.7479
 8373    1.0000    1.0269    0.8816
 8374    1.0000    0.7003    0.9312
 8375    1.0000    1.6053    1.1781
 8376    1.0000    0.6993    0.8156
 8377    1.0000    0.7809    1.2812
 8378    1.0000    0.7978    1.0185
 8379    1.0000    0.3759    0.6521
 8380    1.0000    1.6800    1.2717
 8381    1.0000    0.8185    0.8191
 8382    1.0000    0.7011    1.0588
 8383    1.0000    0.6400    0.8877
 8384    1.0000    0.4787    0.9027
 8385    1.0000    0.7244    0.9200
 8386    1.0000    0.8401    0.7165
 8387    1.0000    1.1270    1.1821
 8388    1.0000    1.9285    1.0310
 8389    1.0000    0.7774    1.2488
 8390    1.0000    0.6462    0.8080
 8391    1.0000    0.1857    0.6992
 8392    1.0000    1.1001    0.9950
 8393    1.0000    0.3337    0.5351
 8394    1.0000    1.0407    0.7567
 8395    1.0000    1.6053    1.0766
 8396    1.0000    1.0578    1.1346
 8397    1.0000    1.3315    1.6577
 8398    1.0000    0.5372    0.8658
 8399    1.0000    0.8053    1.0434
 8400    1.0000    1.1535    1.1423
 8401    1.0000    1.1902    1.0977
 8402    1.0000    1.0052    1.1460
 8403    1.0000    1.6053    1.5494
 8404    1.0000    0.8318    0.8642
 8405    1.0000    1.1390    0.9104
 8406    1.0000    0.7941    0.6515
 8407    1.0000    1.5507    1.2324
 8408    1.0000    0.9787    1.0442
 8409    1.0000    0.9896    0.6937
 8410    1.0000    0.8956    1.0472
 8411    1.0000    0.9640    1.2506
 8412    1.0000    0.5522    0.6247
 8413    1.0000    1.3386    1.0994
 8414    1.0000    0.6994    0.8166
 8415    1.0000    0.7098    0.9115
 8416    1.0000    0.5939    0.5822
 8417    1.0000    1.1666    1.1016
 8418    1.0000    1.6053    1.0333
 8419    1.0000    1.2876    0.9875
 8420    1.0000    0.2649    0.6431
 8421    1.0000    1.3426    0.9041
 8422    1.0000    0.3430    0.6749
 8423    1.0000    0.7385    0.9499
 8424    1.0000    1.3949    0.9895
 8425    1.0000    1.1846    1.2066
 8426    1.0000    0.9714    1.0911
 8427    1.0000    0.8711    0.9058
 8428    1.0000    1.5885    1.4748
 8429    1.0000    1.0621    1.1293
 8430    1.0000    0.5277    0.8617
 8431    1.0000    0.9824    1.0660
 8432    1.0000    0.4709    0.8375
 8433    1.0000    0.8445    0.9158
 8434    1.0000    0.6725    0.6963
 8435    1.0000    0.9748    0.8117
 8436    1.0000    0.7132    1.1813
 8437    1.0000    0.5405    1.0158
 8438    1.0000    1.0710    0.8938
 8439    1.0000    0.8790    1.1120
 8440    1.0000    0.4898    0.8145
 8441    1.0000    1.1963    0.9108
 8442    1.0000    1.0269    0.8704
 8443    1.0000    1.5958    1.0710
 8444    1.0000    1.0779    0.9918
 8445    1.0000    1.0057    0.8878
 8446    1.0000    0.7076    1.0072
 8447    1.0000    1.3092    0.8867
 8448    1.0000    1.2286    1.2322
 8449    1.0000    1.3942    1.0893
 8450    1.0000    1.3823    1.3705
 8451    1.0000    0.9813    1.1228
 8452    1.0000    0.5292    0.6581
 8453    1.0000    1.3469    1.3396
 8454    1.0000    0.8010    0.8208
 8455    1.0000    0.5223    0.6142
 8456    1.0000    0.8571    0.6966
 8457    1.0000    1.1253    1.0716
 8458    1.0000    0.6203    0.8327
 8459    1.0000    1.3315    1.1939
 8460    1.0000    1.0970    1.1394
 8461    1.0000    0.8348    1.0810
 8462    1.0000    1.5885    1.4348
 8463    1.0000    1.1109    1.0315
 8464    1.0000    1.0118    1.0150
 8465    1.0000    0.5872    0.5640
 8466    1.0000    1.0118    1.0875
 8467    1.0000    1.9285    1.2541
 8468    1.0000    0.5812    0.6628
 8469    1.0000    0.6031    1.0366
 8470    1.0000    0.9199    0.6687
 8471    1.0000    1.1388    1.1962
 8472    1.0000    0.3919    0.6689
 8473    1.0000    0.9120    0.7531
 8474    1.0000    1.1634    0.7301
 8475    1.0000    0.3793    0.8078
 8476    1.0000    0.7899    0.9105
 8477    1.0000    1.5885    1.0372
 8478    1.0000    0.6702    1.0618
 8479    1.0000    0.7671    0.8188
 8480    1.0000    0.7544    0.6218
 8481    1.0000    0.7858    0.5674
 8482    1.0000    0.5713    0.9083
 8483    1.0000    0.7720    0.9589
 8484    1.0000    0.8634    0.9893
 8485    1.0000    1.1644    0.8982
 8486    1.0000    0.4291    0.5856
 8487    1.0000    1.2213    1.3018
 8488    1.0000    0.9166    1.1399
 8489    1.0000    1.1364    1.0348
 8490    1.0000    1.6800    1.2799
 8491    1.0000    0.7594    0.9991
 8492    1.0000    1.3439    1.1847
 8493    1.0000    0.9806    0.9718
 8494    1.0000    0.6637    1.0780
 8495    1.0000    1.0570    0.8917
 8496    1.0000    1.0587    0.6145
 8497    1.0000    0.9152    0.8395
 8498    1.0000    1.1281    1.1070
 8499    1.0000    0.6956    0.4663
 8500    1.0000    0.7534    0.9928
 8501    1.0000    1.1930    1.1885
 8502    1.0000    1.0618    1.2414
 8503    1.0000    0.8534    1.0139
 8504    1.0000    1.0432    0.9520
 8505    1.0000    0.9905    1.2061
 8506    1.0000    0.7342    0.9015
 8507    1.0000    0.4036    1.0152
 8508    1.0000    1.3476    1.2628
 8509    1.0000    0.6838    1.0762
 8510    1.0000    0.8542    0.7984
 8511    1.0000    0.4724    0.8917
 8512    1.0000    1.0776    1.1251
 8513    1.0000    0.7447    0.8520
 8514    1.0000    0.6257    0.6597
 8515    1.0000    1.3353    0.9915
 8516    1.0000    0.9146    0.8843
 8517    1.0000    0.5302    0.9845
 8518    1.0000    1.3942    0.8532
 8519    1.0000    1.3942    0.9320
 8520    1.0000    1.1340    0.8654
 8521    1.0000    0.4944    0.9159
 8522    1.0000    0.8713    1.0660
 8523    1.0000    0.4978    0.8228
 8524    1.0000    0.7989    0.5574
 8525    1.0000    1.3476    0.8752
 8526    1.0000    0.2711    0.6207
 8527    1.0000    0.9774    0.9369
 8528    1.0000    0.8723    0.8886
 8529    1.0000    1.1564    0.9632
 8530    1.0000    1.9285    1.4619
 8531    1.0000    0.5522    0.7914
 8532    1.0000    1.1451    0.6657
 8533    1.0000    1.2603    1.0356
 8534    1.0000    0.4877    0.7619
 8535    1.0000    0.6959    0.7734
 8536    1.0000    1.0225    0.9192
 8537    1.0000    1.3595    1.3555
 8538    1.0000    0.9016    1.1298
 8539    1.0000    0.7617    0.8544
 8540    1.0000    0.6450    0.6239
 8541    1.0000    0.9560    1.0254
 8542    1.0000    1.3153    1.0140
 8543    1.0000    0.4193    0.4822
 8544    1.0000    0.8225    1.0194
 8545    1.0000    0.8934    0.8836
 8546    1.0000    0.8456    1.3668
 8547    1.0000    0.4724    0.9179
 8548    1.0000    1.3445    0.9017
 8549    1.0000    0.6313    0.7728
 8550    1.0000    0.8059    1.0978
 8551    1.0000    1.1162    1.0438
 8552    1.0000    1.3051    0.8768
 8553    1.0000    0.8262    0.9586
 8554    1.0000    0.9656    0.9869
 8555    1.0000    1.6693    1.1213
 8556    1.0000    0.6154    0.9618
 8557    1.0000    0.6499    0.8929
 8558    1.0000    1.0101    0.9134
 8559    1.0000    0.8823    0.8528
 8560    1.0000    0.6744    0.8707
 8561    1.0000    1.6053    0.9940
 8562    1.0000    1.1277    1.0970
 8563    1.0000    0.9367    1.0003
 8564    1.0000    0.3157    0.5882
 8565    1.0000    1.0282    0.9575
 8566    1.0000    1.3097    1.2774
 8567    1.0000    1.3247    1.2027
 8568    1.0000    0.7218    1.0498
 8569    1.0000    1.5507    1.0974
 8570    1.0000    1.3621    0.9686
 8571    1.0000    1.3868    1.0738
 8572    1.0000    1.3668    1.0660
 8573    1.0000    0.7671    0.7674
 8574    1.0000    0.8324    0.6614
 8575    1.0000    0.4478    0.4873
 8576    1.0000    1.1030    0.9358
 8577    1.0000    1.5885    1.2609
 8578    1.0000    0.3829    0.8595
 8579    1.0000    1.6110    1.0796
 8580    1.0000    0.8635    0.9553
 8581    1.0000    1.4389    1.4861
 8582    1.0000    0.5539    0.7042
 8583    1.0000    0.8764    1.0406
 8584    1.0000    1.3153    1.0742
 8585    1.0000    0.7889    0.7855
 8586    1.0000    1.3170    0.7051
 8587    1.0000    0.8598    0.8505
 8588    1.0000    1.9285    1.1001
 8589    1.0000    0.7178    0.5801
 8590    1.0000    0.4694    0.7303
 8591    1.0000    0.9967    1.1070
 8592    1.0000    0.9177    0.8819
 8593    1.0000    0.6836    1.1051
 8594    1.0000    1.2522    0.9941
 8595    1.0000    0.7281    0.6040
 8596    1.0000    1.1277    0.6892
 8597    1.0000    0.5084    0.8590
 8598    1.0000    0.9726    1.3232
 8599    1.0000    1.6560    1.3030
 8600    1.0000    1.9285    1.6709
 8601    1.0000    1.5507    1.0545
 8602    1.0000    0.2726    0.4324
 8603    1.0000    1.0937    0.9671
 8604    1.0000    1.0949    1.1958
 8605    1.0000    1.5456    1.3191
 8606    1.0000    1.0778    1.0802
 8607    1.0000    0.9880    0.6397
 8608    1.0000    0.9597    0.8866
 8609    1.0000    1.3826    0.8947
 8610    1.0000    1.1629    1.3988
 8611    1.0000    0.6280    0.9529
 8612    1.0000    1.4035    1.0013
 8613    1.0000    1.1255    1.2974
 8614    1.0000    0.8206    0.7547
 8615    1.0000    0.8542    1.0608
 8616    1.0000    1.3468    1.3065
 8617    1.0000    1.9285    1.3579
 8618    1.0000    0.8665    1.0617
 8619    1.0000    1.0322    1.2773
 8620    1.0000    0.8571    0.8805
 8621    1.0000    0.8960    1.0756
 8622    1.0000    0.8070    0.6915
 8623    1.0000    1.2111    0.7761
 8624    1.0000    1.6053    1.1261
 8625    1.0000    0.7227    0.9032
 8626    1.0000    0.9417    0.8094
 8627    1.0000    1.0543    0.9751
 8628    1.0000    0.8597    0.7841
 8629    1.0000    1.0118    1.3536
 8630    1.0000    0.7977    1.2220
 8631    1.0000    0.3113    0.8015
 8632    1.0000    1.1416    1.2659
 8633    1.0000    0.8655    0.7053
 8634    1.0000    0.3269    0.6814
 8635    1.0000    0.9127    1.2560
 8636    1.0000    1.5482    1.2738
 8637    1.0000    0.7836    0.8019
 8638    1.0000    1.3826    1.0632
 8639    1.0000    1.1166    1.2036
 8640    1.0000    1.0845    0.9024
 8641    1.0000    1.2395    1.2674
 8642    1.0000    1.1481    1.0438
 8643    1.0000    0.2947    0.5855
 8644    1.0000    1.0368    1.2520
 8645    1.0000    0.2905    0.7383
 8646    1.0000    0.9080    1.0457
 8647    1.0000    1.6693    1.1449
 8648    1.0000    1.1405    1.2475
 8649    1.0000    0.7693    0.8126
 8650    1.0000    0.5692    0.5693
 8651    1.0000    1.4389    0.9659
 8652    1.0000    0.8342    0.7927
 8653    1.0000    0.7594    0.9663
 8654    1.0000    0.9579    1.2021
 8655    1.0000    0.7147    1.2416
 8656    1.0000    0.6706    0.8784
 8657    1.0000    0.9810    1.1080
 8658    1.0000    1.6800    1.0992
 8659    1.0000    1.3494    1.0167
 8660    1.0000    1.1084    1.1823
 8661    1.0000    0.9100    0.9827
 8662    1.0000    1.5822    1.0275
 8663    1.0000    1.3548    0.9661
 8664    1.0000    1.2100    1.0431
 8665    1.0000    0.4978    0.7738
 8666    1.0000    1.5456    1.4689
 8667    1.0000    0.7632    0.9891
 8668    1.0000    1.3250    0.9139
 8669    1.0000    1.1593    0.9947
 8670    1.0000    1.3470    1.3474
 8671    1.0000    1.1814    1.2851
 8672    1.0000    1.1621    1.1555
 8673    1.0000    0.6394    0.9401
 8674    1.0000    1.3470    1.1813
 8675    1.0000    1.3445    1.1656
 8676    1.0000    0.9918    0.9025
 8677    1.0000    0.6809    0.7417
 8678    1.0000    1.3476    1.0206
 8679    1.0000    1.0634    1.0673
 8680    1.0000    0.5794    0.6020
 8681    1.0000    0.7118    0.7563
 8682    1.0000    0.5659    0.9322
 8683    1.0000    0.8658    1.0281
 8684    1.0000    0.9166    1.4124
 8685    1.0000    1.2643    1.1948
 8686    1.0000    1.1017    1.0164
 8687    1.0000    0.8404    1.1064
 8688    1.0000    0.9684    1.0778
 8689    1.0000    1.0154    0.8727
 8690    1.0000    1.5507    1.0500
 8691    1.0000    1.6103    1.4415
 8692    1.0000    0.6531    0.7568
 8693    1.0000    0.8008    0.9448
 8694    1.0000    0.8494    0.9197
 8695    1.0000    1.2286    1.3363
 8696    1.0000    1.0734    0.7855
 8697    1.0000    0.7189    1.0521
 8698    1.0000    1.2522    1.2078
 8699    1.0000    0.8513    1.0664
 8700    1.0000    0.7982    0.7099
 8701    1.0000    0.6557    0.7732
 8702    1.0000    0.8657    0.7926
 8703    1.0000    1.5885    1.0647
 8704    1.0000    0.7014    0.8209
 8705    1.0000    1.1621    0.9797
 8706    1.0000    0.5797    0.7972
 8707    1.0000    1.2080    1.0877
 8708    1.0000    1.1508    0.9110
 8709    1.0000    0.4446    0.8868
 8710    1.0000    1.0949    1.0341
 8711    1.0000    0.9726    0.9021
 8712    1.0000    0.9392    1.0031
 8713    1.0000    0.4743    0.7656
 8714    1.0000    1.6800    1.0948
 8715    1.0000    0.8864    1.1849
 8716    1.0000    0.9559    0.9816
 8717    1.0000    1.0710    1.0822
 8718    1.0000    0.8973    0.8798
 8719    1.0000    1.0445    0.7093
 8720    1.0000    0.5146    0.5351
 8721    1.0000    1.0120    0.8285
 8722    1.0000    1.1820    1.1140
 8723    1.0000    0.8223    1.0789
 8724    1.0000    0.6760    0.8732
 8725    1.0000    1.6108    0.9294
 8726    1.0000    0.8889    0.9629
 8727    1.0000    1.3796    1.0916
 8728    1.0000    0.5384    0.9111
 8729    1.0000    0.6220    0.5652
 8730    1.0000    0.3953    0.7732
 8731    1.0000    0.5587    0.7094
 8732    1.0000    0.7131    0.4751
 8733    1.0000    0.9953    0.8380
 8734    1.0000    0.4554    0.8820
 8735    1.0000    1.3613    1.2213
 8736    1.0000    1.9285    1.5728
 8737    1.0000    0.9233    0.9743
 8738    1.0000    1.0345    1.0611
 8739    1.0000    1.5632    1.1345
 8740    1.0000    1.2582    0.8683
 8741    1.0000    1.1396    0.8567
 8742    1.0000    1.1085    1.1037
 8743    1.0000    0.8074    0.8399
 8744    1.0000    1.0235    0.8044
 8745    1.0000    0.9263    0.9560
 8746    1.0000    1.2874    0.7371
 8747    1.0000    0.7137    0.8078
 8748    1.0000    1.2643    1.2484
 8749    1.0000    1.6108    1.3017
 8750    1.0000    1.4099    1.0288
 8751    1.0000    1.1520    0.7373
 8752    1.0000    1.2973    1.1629
 8753    1.0000    1.0708    1.1221
 8754    1.0000    0.6053    0.6968
 8755    1.0000    1.2991    1.1154
 8756    1.0000    0.7159    0.8410
 8757    1.0000    0.6569    1.0134
 8758    1.0000    0.8946    1.0370
 8759    1.0000    0.5774    0.8371
 8760    1.0000    0.4673    0.6519
 8761    1.0000    1.1072    1.1603
 8762    1.0000    1.1065    1.2517
 8763    1.0000    0.9569    0.9766
 8764    1.0000    0.5823    1.0795
 8765    1.0000    1.2857    1.3668
 8766    1.0000    1.5885    1.3613
 8767    1.0000    0.6336    0.9752
 8768    1.0000    0.9585    0.9344
 8769    1.0000    1.2296    0.7852
 8770    1.0000    0.5175    0.5913
 8771    1.0000    1.1162    0.8152
 8772    1.0000    1.3445    1.1568
 8773    1.0000    0.9612    0.9304
 8774    1.0000    1.2799    1.0440
 8775    1.0000    0.8280    1.0111
 8776    1.0000    0.9694    1.1947
 8777    1.0000    1.3942    1.0986
 8778    1.0000    0.7256    0.9616
 8779    1.0000    1.0634    0.9612
 8780    1.0000    0.6706    1.1195
 8781    1.0000    0.4878    0.8569
 8782    1.0000    0.9279    0.9950
